1.419479846954345703e+01,5.195235061645507812e+01
1.672655296325683594e+01,5.225211715698242188e+01
1.373934173583984375e+01,5.122426605224609375e+01
1.470983695983886719e+01,5.196677398681640625e+01
1.754949569702148438e+01,5.234279251098632812e+01
1.375094413757324219e+01,5.212225723266601562e+01
1.792798423767089844e+01,5.252800369262695312e+01
1.572576522827148438e+01,5.227598571777343750e+01
1.557487106323242188e+01,5.215435409545898438e+01
1.511337375640869141e+01,5.215877532958984375e+01
1.413484764099121094e+01,5.135246658325195312e+01
1.398227024078369141e+01,5.184612655639648438e+01
1.330650329589843750e+01,5.076233291625976562e+01
1.340250110626220703e+01,5.103365707397460938e+01
1.397579193115234375e+01,5.201477813720703125e+01
1.370324230194091797e+01,5.119060134887695312e+01
1.306861686706542969e+01,5.263386154174804688e+01
1.330408477783203125e+01,5.247158813476562500e+01
2.290583229064941406e+01,5.313694381713867188e+01
1.710663795471191406e+01,5.244848251342773438e+01
1.330864143371582031e+01,5.024802780151367188e+01
1.346578502655029297e+01,5.071649932861328125e+01
1.315896892547607422e+01,5.100951004028320312e+01
1.602802848815917969e+01,5.237831878662109375e+01
3.016852188110351562e+01,4.524757766723632812e+01
3.902441787719726562e+01,4.211086273193359375e+01
3.212409210205078125e+01,4.401050949096679688e+01
3.163805770874023438e+01,4.430292892456054688e+01
3.033377647399902344e+01,4.514335632324218750e+01
2.791876983642578125e+01,4.731892776489257812e+01
2.894586181640625000e+01,4.631407546997070312e+01
2.623195075988769531e+01,4.922572708129882812e+01
2.540559387207031250e+01,5.012098312377929688e+01
1.852284049987792969e+01,5.274837112426757812e+01
2.346830368041992188e+01,5.465816116333007812e+01
2.315129280090332031e+01,5.269568252563476562e+01
2.465801811218261719e+01,5.768820953369140625e+01
2.664587211608886719e+01,5.957617187500000000e+01
2.466634750366210938e+01,5.697002029418945312e+01
2.653456687927246094e+01,6.047546005249023438e+01
2.597997093200683594e+01,5.866725540161132812e+01
2.523052024841308594e+01,5.795098114013671875e+01
2.644725036621093750e+01,6.112601089477539062e+01
2.622317695617675781e+01,6.058958435058593750e+01
2.676518058776855469e+01,6.198181152343750000e+01
2.625248336791992188e+01,6.119902420043945312e+01
2.780600166320800781e+01,6.169937133789062500e+01
2.359210395812988281e+01,5.518484115600585938e+01
2.739770126342773438e+01,6.225626754760742188e+01
2.704013824462890625e+01,6.007979583740234375e+01
2.460807418823242188e+01,5.675581741333007812e+01
2.370591735839843750e+01,5.201469802856445312e+01
2.408925628662109375e+01,5.121834564208984375e+01
2.341231346130371094e+01,5.246417236328125000e+01
2.838339424133300781e+01,4.685251617431640625e+01
2.676645278930664062e+01,4.860103225708007812e+01
3.944269180297851562e+01,4.216891860961914062e+01
3.327269363403320312e+01,4.311169433593750000e+01
3.742235946655273438e+01,4.207843399047851562e+01
3.419414520263671875e+01,4.283792114257812500e+01
3.383817291259765625e+01,4.282334518432617188e+01
3.645380401611328125e+01,4.191801452636718750e+01
4.235569763183593750e+01,4.270079421997070312e+01
3.288571929931640625e+01,4.355414962768554688e+01
3.485712051391601562e+01,4.235814666748046875e+01
3.640953826904296875e+01,4.215787124633789062e+01
4.096924591064453125e+01,4.219593048095703125e+01
4.196648788452148438e+01,4.252653503417968750e+01
2.684572601318359375e+01,6.178162765502929688e+01
2.747851562500000000e+01,6.238805770874023438e+01
2.754360961914062500e+01,6.261055755615234375e+01
2.706145668029785156e+01,6.211715698242187500e+01
2.677753067016601562e+01,6.184489440917968750e+01
5.434637832641601562e+01,5.147674179077148438e+01
5.422801589965820312e+01,5.075313568115234375e+01
5.411354827880859375e+01,4.904301071166992188e+01
5.408314514160156250e+01,5.134182739257812500e+01
5.379403305053710938e+01,5.219049835205078125e+01
5.393756484985351562e+01,4.993611145019531250e+01
5.349636077880859375e+01,4.671944808959960938e+01
5.379622268676757812e+01,4.745164108276367188e+01
5.295213699340820312e+01,4.534833145141601562e+01
4.869848251342773438e+01,4.449483108520507812e+01
5.384953308105468750e+01,4.448796081542968750e+01
4.313745117187500000e+01,4.286521148681640625e+01
4.689708328247070312e+01,4.406472015380859375e+01
5.569934082031250000e+01,4.416865158081054688e+01
5.836245346069335938e+01,4.257688140869140625e+01
5.953723144531250000e+01,4.222073745727539062e+01
6.405466461181640625e+01,4.056885528564453125e+01
6.460762023925781250e+01,4.059790420532226562e+01
6.769300842285156250e+01,4.063406372070312500e+01
7.016004943847656250e+01,4.089036178588867188e+01
6.821180725097656250e+01,4.041472625732421875e+01
6.839013671875000000e+01,4.059714889526367188e+01
6.666958618164062500e+01,4.049526596069335938e+01
6.249346923828125000e+01,4.086498260498046875e+01
6.332697677612304688e+01,4.097806549072265625e+01
6.337730026245117188e+01,4.059619903564453125e+01
6.318013000488281250e+01,4.075190734863281250e+01
6.246542358398437500e+01,4.089597320556640625e+01
5.549332046508789062e+01,4.391341018676757812e+01
6.199154281616210938e+01,4.136196136474609375e+01
4.950601959228515625e+01,4.484032058715820312e+01
5.990584182739257812e+01,4.185485458374023438e+01
5.394283294677734375e+01,5.165846252441406250e+01
5.428652954101562500e+01,5.110187911987304688e+01
5.119197463989257812e+01,4.508634567260742188e+01
5.163246536254882812e+01,4.496631240844726562e+01
5.712460708618164062e+01,4.309915161132812500e+01
5.300417327880859375e+01,4.644840621948242188e+01
5.382101440429687500e+01,4.771419906616210938e+01
5.350046920776367188e+01,4.453054809570312500e+01
5.441630935668945312e+01,4.438521194458007812e+01
5.395063018798828125e+01,4.854465103149414062e+01
5.395670318603515625e+01,4.798997116088867188e+01
5.415666961669921875e+01,4.940891647338867188e+01
5.422747802734375000e+01,4.987569046020507812e+01
5.417488479614257812e+01,5.025130081176757812e+01
2.693998146057128906e+01,6.011925888061523438e+01
7.571584320068359375e+01,4.230898666381835938e+01
7.234481811523437500e+01,4.163879776000976562e+01
7.816016387939453125e+01,4.324052429199218750e+01
7.609461212158203125e+01,4.262422180175781250e+01
8.502379608154296875e+01,5.118424606323242188e+01
8.512015533447265625e+01,5.729543304443359375e+01
8.537314605712890625e+01,5.857608413696289062e+01
8.505496978759765625e+01,5.649561309814453125e+01
8.547711944580078125e+01,5.860441207885742188e+01
8.531689453125000000e+01,5.912859344482421875e+01
8.484836578369140625e+01,6.074996185302734375e+01
8.528002929687500000e+01,5.918947219848632812e+01
8.474016571044921875e+01,6.030458831787109375e+01
8.553556060791015625e+01,6.254690170288085938e+01
8.535957336425781250e+01,6.266271209716796875e+01
8.219527435302734375e+01,4.512452697753906250e+01
8.328183746337890625e+01,4.561152267456054688e+01
8.445789337158203125e+01,4.794477081298828125e+01
8.175710296630859375e+01,4.512120437622070312e+01
8.172786712646484375e+01,4.494907379150390625e+01
8.110921478271484375e+01,4.491997528076171875e+01
8.476784515380859375e+01,4.981030273437500000e+01
8.429073333740234375e+01,4.834971237182617188e+01
8.516138458251953125e+01,6.025363159179687500e+01
8.516822814941406250e+01,4.456924057006835938e+01
8.411930847167968750e+01,4.580964660644531250e+01
8.246759796142578125e+01,4.508287811279296875e+01
8.477203369140625000e+01,4.521719741821289062e+01
8.560288238525390625e+01,4.533079147338867188e+01
8.256373596191406250e+01,4.526803207397460938e+01
8.525519561767578125e+01,4.523876953125000000e+01
8.478067016601562500e+01,4.588107299804687500e+01
8.517676544189453125e+01,4.507158660888671875e+01
8.446161651611328125e+01,4.860714340209960938e+01
8.354901123046875000e+01,4.590374755859375000e+01
8.440393066406250000e+01,4.911974716186523438e+01
8.488855743408203125e+01,5.219295883178710938e+01
7.910662841796875000e+01,4.366901397705078125e+01
7.956014251708984375e+01,4.388007736206054688e+01
6.908267211914062500e+01,4.081061935424804688e+01
6.968083953857421875e+01,4.094140243530273438e+01
8.018755340576171875e+01,4.421197128295898438e+01
8.522872924804687500e+01,5.321516036987304688e+01
8.505490112304687500e+01,5.366287231445312500e+01
8.511070251464843750e+01,5.300331878662109375e+01
8.515306854248046875e+01,5.974476242065429688e+01
8.525593566894531250e+01,5.745397567749023438e+01
8.511028289794921875e+01,5.577374267578125000e+01
8.525591278076171875e+01,5.841448974609375000e+01
8.481728363037109375e+01,6.021067047119140625e+01
8.544608306884765625e+01,6.348451614379882812e+01
8.533325195312500000e+01,6.015166091918945312e+01
8.514585876464843750e+01,6.254941558837890625e+01
8.557214355468750000e+01,6.346800231933593750e+01
8.554845428466796875e+01,6.323075866699218750e+01
8.574642181396484375e+01,6.199688339233398438e+01
8.558590698242187500e+01,6.176081466674804688e+01
8.481575775146484375e+01,6.118380737304687500e+01
