2.499248504638671875e+01,5.497742843627929688e+01
2.070104026794433594e+01,5.293812942504882812e+01
2.853877449035644531e+01,5.152291488647460938e+01
2.331490325927734375e+01,5.353155136108398438e+01
2.181986427307128906e+01,5.240693664550781250e+01
2.492175102233886719e+01,5.442589187622070312e+01
2.224839401245117188e+01,5.282391738891601562e+01
2.298810768127441406e+01,5.325907897949218750e+01
2.041627311706542969e+01,5.269238281250000000e+01
2.202532958984375000e+01,5.280191802978515625e+01
2.490111923217773438e+01,5.323576736450195312e+01
2.201762008666992188e+01,5.312993621826171875e+01
2.399120712280273438e+01,5.334373474121093750e+01
2.235848999023437500e+01,5.293864440917968750e+01
2.182926368713378906e+01,5.257713317871093750e+01
2.861599922180175781e+01,5.199276351928710938e+01
2.482978439331054688e+01,5.522398376464843750e+01
2.111135101318359375e+01,5.291524124145507812e+01
2.157517242431640625e+01,5.333446884155273438e+01
2.182089614868164062e+01,5.355894851684570312e+01
2.414935493469238281e+01,5.391324996948242188e+01
2.398746871948242188e+01,5.318791580200195312e+01
2.213251304626464844e+01,5.323680496215820312e+01
2.436839103698730469e+01,5.338034439086914062e+01
3.883070755004882812e+01,4.859419631958007812e+01
4.063264846801757812e+01,4.831405258178710938e+01
3.109856224060058594e+01,5.103041076660156250e+01
3.436566925048828125e+01,4.984725952148437500e+01
3.325520324707031250e+01,5.064664077758789062e+01
3.412473678588867188e+01,4.994520950317382812e+01
3.946063232421875000e+01,4.853377914428710938e+01
3.255396652221679688e+01,5.077758789062500000e+01
2.494897079467773438e+01,5.314134216308593750e+01
2.453920364379882812e+01,5.398428726196289062e+01
2.806996345520019531e+01,5.206849288940429688e+01
2.239360237121582031e+01,5.265485382080078125e+01
2.412640380859375000e+01,5.315587997436523438e+01
2.305663108825683594e+01,5.365121078491210938e+01
2.110554885864257812e+01,5.295635604858398438e+01
2.390641021728515625e+01,5.376746368408203125e+01
2.481869316101074219e+01,5.523899841308593750e+01
2.040575408935546875e+01,5.301783370971679688e+01
2.485782623291015625e+01,5.481140518188476562e+01
2.679138565063476562e+01,5.312636184692382812e+01
2.065863609313964844e+01,5.311581039428710938e+01
2.183015441894531250e+01,5.295861053466796875e+01
2.506079292297363281e+01,5.502930831909179688e+01
2.084508895874023438e+01,5.312117767333984375e+01
2.245988082885742188e+01,5.284894180297851562e+01
3.179878807067871094e+01,5.044267272949218750e+01
2.664662742614746094e+01,5.291411972045898438e+01
2.569761085510253906e+01,5.249510192871093750e+01
3.187721633911132812e+01,5.074485015869140625e+01
3.577133941650390625e+01,4.978440856933593750e+01
3.302905273437500000e+01,5.073162841796875000e+01
2.350288963317871094e+01,5.286754608154296875e+01
4.964330673217773438e+01,4.623608779907226562e+01
3.232778930664062500e+01,5.067004013061523438e+01
3.625440216064453125e+01,4.961567306518554688e+01
3.657175827026367188e+01,4.945476913452148438e+01
3.532615280151367188e+01,4.983739089965820312e+01
4.534553909301757812e+01,4.714795684814453125e+01
4.239727783203125000e+01,4.791350936889648438e+01
3.547498321533203125e+01,4.978723144531250000e+01
4.613967132568359375e+01,4.712876510620117188e+01
4.162348175048828125e+01,4.849095153808593750e+01
2.929761123657226562e+01,5.133275604248046875e+01
5.436183166503906250e+01,4.580847167968750000e+01
2.513917922973632812e+01,5.295807266235351562e+01
2.914812088012695312e+01,5.165687942504882812e+01
2.996352958679199219e+01,5.138123321533203125e+01
2.981121635437011719e+01,5.136474609375000000e+01
2.743907737731933594e+01,5.280375289916992188e+01
4.792107391357421875e+01,4.654621124267578125e+01
5.504527282714843750e+01,4.577433013916015625e+01
4.996335983276367188e+01,4.637220382690429688e+01
5.136538696289062500e+01,4.613222122192382812e+01
6.053418731689453125e+01,4.501366424560546875e+01
5.056113052368164062e+01,4.602072906494140625e+01
5.235966110229492188e+01,4.596998596191406250e+01
4.858706665039062500e+01,4.671485519409179688e+01
5.564985656738281250e+01,4.538731384277343750e+01
4.773390579223632812e+01,4.654487609863281250e+01
5.557530212402343750e+01,4.557105636596679688e+01
4.703685760498046875e+01,4.650314331054687500e+01
3.733921432495117188e+01,4.900876998901367188e+01
6.600418853759765625e+01,4.555387878417968750e+01
6.021120452880859375e+01,4.529565811157226562e+01
6.781008911132812500e+01,4.557617950439453125e+01
6.287311172485351562e+01,4.587687301635742188e+01
7.559890747070312500e+01,4.709429168701171875e+01
7.066179656982421875e+01,4.649620819091796875e+01
6.753381347656250000e+01,4.568930435180664062e+01
5.648427581787109375e+01,4.552219390869140625e+01
6.168776321411132812e+01,4.555675125122070312e+01
6.256296539306640625e+01,4.560293579101562500e+01
5.619192504882812500e+01,4.571779632568359375e+01
6.347358703613281250e+01,4.507058334350585938e+01
6.650170135498046875e+01,4.641320037841796875e+01
6.836184692382812500e+01,4.591062545776367188e+01
6.141773605346679688e+01,4.534074020385742188e+01
5.407737731933593750e+01,4.551189041137695312e+01
8.207439422607421875e+01,5.125672149658203125e+01
4.153296661376953125e+01,4.836021423339843750e+01
6.433421325683593750e+01,4.573307800292968750e+01
5.900289154052734375e+01,4.517528533935546875e+01
5.747409439086914062e+01,4.592440032958984375e+01
4.346987152099609375e+01,4.785712814331054688e+01
5.189034271240234375e+01,4.597104644775390625e+01
7.005439758300781250e+01,4.603793716430664062e+01
5.184735488891601562e+01,4.606479644775390625e+01
4.891045379638671875e+01,4.636199951171875000e+01
